rank,intersection_id,street_names,neighbourhood,collision_count,collision_data_available,safety_score,metric,value,source,methodology_note
353,CNV-INT-0173,E 22ND ST / MOODY AVE,Grand Boulevard,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
354,CNV-INT-0174,E 22ND ST / QUEENSBURY AVE,Grand Boulevard,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
355,CNV-INT-0177,BOULEVARD CRES / LYNN VALLEY RD / UPPER LEVELS HWY,Tempe,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
356,CNV-INT-0178,E 22ND ST / SUTHERLAND AVE,Grand Boulevard,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
357,CNV-INT-0182,E 13TH ST / ST. ANDREWS AVE,Central Lonsdale,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
358,CNV-INT-0189,E 14TH ST / ST. GEORGES AVE,Central Lonsdale,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
359,CNV-INT-0195,E 14TH ST / ST. ANDREWS AVE,Central Lonsdale,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
360,CNV-INT-0197,E 16TH ST / RIDGEWAY AVE,Grand Boulevard,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
361,CNV-INT-0198,E 16TH ST / MOODY AVE,Grand Boulevard,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
362,CNV-INT-0199,E 17TH ST / MOODY AVE,Grand Boulevard,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
363,CNV-INT-0200,E 17TH ST / RIDGEWAY AVE,Grand Boulevard,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
364,CNV-INT-0215,E 21ST ST / EASTERN AVE,Central Lonsdale,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
365,CNV-INT-0218,E 22ND ST / ST. ANDREWS AVE,Grand Boulevard,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
366,CNV-INT-0219,E 21ST ST / RIDGEWAY AVE,Grand Boulevard,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
367,CNV-INT-0224,E 24TH ST / ST. ANDREWS AVE,Central Lonsdale,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
368,CNV-INT-0225,E UPPER LEVELS HWY / ST. GEORGES AVE / UPPER LEVELS RAMP,Central Lonsdale,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
369,CNV-INT-0226,E UPPER LEVELS HWY / LONSDALE AVE / UPPER LEVELS RAMP,Central Lonsdale,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
370,CNV-INT-0227,UPPER LEVELS HWY / UPPER LEVELS RAMP,Grand Boulevard,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
371,CNV-INT-0228,LONSDALE AVE / UPPER LEVELS HWY,Central Lonsdale,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
372,CNV-INT-0229,VINEDALE RD / WILDING PL / WILDING WAY,Tempe,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
373,CNV-INT-0230,26TH CRES / E 26TH ST / WILDING WAY,Tempe,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
374,CNV-INT-0231,E 24TH ST / RIDGEWAY AVE,Grand Boulevard,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
375,CNV-INT-0232,E 25TH ST / RIDGEWAY AVE,Tempe,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
376,CNV-INT-0233,TEMPE GLEN DR / TEMPE KNOLL DR,Tempe,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
377,CNV-INT-0234,E 26TH ST / RIDGEWAY AVE,Tempe,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
378,CNV-INT-0235,MAITLAND AVE / TEMPE CRES,Tempe,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
379,CNV-INT-0236,BRAND ST / MAITLAND AVE,Tempe,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
380,CNV-INT-0238,MAITLAND AVE / SOMERSET ST,Tempe,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
381,CNV-INT-0239,WEYMOUTH DR / WILDING WAY,Tempe,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
382,CNV-INT-0240,26TH CRES / TEMPE KNOLL DR,Tempe,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
383,CNV-INT-0241,MUNDAY PL / TEMPE GLEN DR,Tempe,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
384,CNV-INT-0242,TEMPE GLEN DR / TEMPE KNOLL DR,Tempe,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
385,CNV-INT-0243,MUNDAY PL / TEMPE GLEN DR,Tempe,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
386,CNV-INT-0244,E 25TH ST / ST. ANDREWS AVE,Tempe,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
387,CNV-INT-0247,E 28TH ST / ST. ANDREWS AVE,Tempe,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
388,CNV-INT-0248,E 25TH ST,Tempe,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
389,CNV-INT-0250,E 25TH ST / LONSDALE AVE / W 25TH ST,Central Lonsdale,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
390,CNV-INT-0252,E 26TH ST / ST. GEORGES AVE,Tempe,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
391,CNV-INT-0255,E 28TH ST / ST. ANDREWS AVE,Tempe,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
392,CNV-INT-0256,E 27TH ST / EASTERN AVE,Tempe,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
393,CNV-INT-0257,E 28TH ST / ST. GEORGES AVE,Tempe,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
394,CNV-INT-0258,E ESPLANADE / ST. ANDREWS AVE,Lower Lonsdale,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
395,CNV-INT-0262,ST. GEORGES AVE / VICTORY SHIP WAY,Lower Lonsdale,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
396,CNV-INT-0265,VICTORY SHIP WAY / WALLACE MEWS,Lower Lonsdale,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
397,CNV-INT-0269,CARRIE CATES CRT / MUSEUM MUSE,Lower Lonsdale,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
398,CNV-INT-0276,CARRIE CATES CRT / CHESTERFIELD AVE / CHESTERFIELD PL,Lower Lonsdale,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
399,CNV-INT-0284,E KEITH RD / E VICTORIA PARK AVE,Lower Lonsdale,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
400,CNV-INT-0288,FORBES AVE / W ESPLANADE,Squamish Nation (Mission IR 1),,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
401,CNV-INT-0294,CHESTERFIELD AVE / W 6TH ST,Lower Lonsdale,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
402,CNV-INT-0295,CHESTERFIELD AVE / W 6TH ST,Lower Lonsdale,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
403,CNV-INT-0296,FORBES AVE / W 1ST ST,Squamish Nation (Mission IR 1),,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
404,CNV-INT-0300,MAHON AVE / W 4TH ST,Lower Lonsdale,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
405,CNV-INT-0302,E KEITH RD / LONSDALE AVE / W KEITH RD,Lower Lonsdale,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
406,CNV-INT-0304,W KEITH RD / W VICTORIA PARK AVE,Lower Lonsdale,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
407,CNV-INT-0305,W KEITH RD / W VICTORIA PARK AVE,Lower Lonsdale,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
408,CNV-INT-0307,MAHON AVE / W 5TH ST,Squamish Nation (Mission IR 1),,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
409,CNV-INT-0308,CHESTERFIELD AVE / W 6TH ST,Lower Lonsdale,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
410,CNV-INT-0311,MAHON AVE / W 6TH ST,Lower Lonsdale,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
411,CNV-INT-0312,CHESTERFIELD AVE / W 8TH ST,Central Lonsdale,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
412,CNV-INT-0315,FELL AVE / HARBOUR WAY,Marine-Hamilton,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
413,CNV-INT-0317,HARBOUR WAY / HARBOURSIDE DR,Marine-Hamilton,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
414,CNV-INT-0319,GOSTICK PL / HARBOURSIDE DR,Marine-Hamilton,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
415,CNV-INT-0320,FORBES AVE / W ESPLANADE,Lower Lonsdale,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
416,CNV-INT-0321,FORBES AVE / W 1ST ST,Squamish Nation (Mission IR 1),,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
417,CNV-INT-0322,MISSION RD / W ESPLANADE,Squamish Nation (Mission IR 1),,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
418,CNV-INT-0324,W 1ST ST / W 2ND ST,Squamish Nation (Mission IR 1),,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
419,CNV-INT-0326,MISSION RD / W 1ST ST,Squamish Nation (Mission IR 1),,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
420,CNV-INT-0328,AUTOMALL DR,Marine-Hamilton,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
421,CNV-INT-0329,AUTOMALL DR,Marine-Hamilton,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
422,CNV-INT-0330,AUTOMALL DR,Marine-Hamilton,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
423,CNV-INT-0334,W 4TH ST / W CHIEF JOSEPH CRES,Lower Lonsdale,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
424,CNV-INT-0335,FORBES AVE / W 4TH ST,Squamish Nation (Mission IR 1),,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
425,CNV-INT-0336,W 5TH ST / W 6TH ST,Lower Lonsdale,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
426,CNV-INT-0337,MAHON AVE / W 6TH ST,Lower Lonsdale,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
427,CNV-INT-0338,DELBRUCK AVE / W ESPLANADE,Squamish Nation (Mission IR 1),,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
428,CNV-INT-0339,MISSION RD / W 2ND ST,Squamish Nation (Mission IR 1),,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
429,CNV-INT-0340,DELBRUCK AVE / W 1ST ST,Squamish Nation (Mission IR 1),,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
430,CNV-INT-0343,MISSION RD / W 4TH ST,Squamish Nation (Mission IR 1),,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
431,CNV-INT-0345,W 2ND ST / W 3RD ST / W 6TH ST,Squamish Nation (Mission IR 1),,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
432,CNV-INT-0346,BEWICKE AVE / MARINE DR / W 3RD ST / W KEITH RD,Marine-Hamilton,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
433,CNV-INT-0359,MARINE DR / W 14TH ST,Marine-Hamilton,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
434,CNV-INT-0361,HAMILTON AVE / MACKAY RD,Marine-Hamilton,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
435,CNV-INT-0363,HANES AVE / MARINE DR,Marine-Hamilton,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
436,CNV-INT-0365,MOSQUITO CREEK LANE / W 15TH ST,Marine-Hamilton,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
437,CNV-INT-0370,JONES AVE / W 16TH ST,Mahon,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
438,CNV-INT-0372,FORBES AVE / W 6TH ST,Squamish Nation (Mission IR 1),,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
439,CNV-INT-0373,JONES AVE / W 6TH ST,Lower Lonsdale,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
440,CNV-INT-0374,FORBES AVE / W 6TH ST,Squamish Nation (Mission IR 1),,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
441,CNV-INT-0379,MAHON AVE / W 13TH ST,Central Lonsdale,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
442,CNV-INT-0382,W 12TH ST / W 8TH ST,Central Lonsdale,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
443,CNV-INT-0384,CIVIC PLACE MEWS / W 14TH ST,Central Lonsdale,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
444,CNV-INT-0402,MAHON AVE / W 20TH ST,Mahon,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
445,CNV-INT-0411,JONES AVE / W 21ST ST,Mahon,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
446,CNV-INT-0412,MAHON AVE / W 22ND ST,Mahon,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
447,CNV-INT-0413,JONES AVE / W 22ND ST,Mahon,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
448,CNV-INT-0416,MAHON AVE / W 24TH ST,Mahon,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
449,CNV-INT-0417,JONES AVE,Mahon,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
450,CNV-INT-0418,LARSON CRES / LARSON RD,Mahon,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
451,CNV-INT-0420,JONES AVE / W 24TH ST,Mahon,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
452,CNV-INT-0421,LARSON RD / W 24TH ST,Mahon,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
453,CNV-INT-0424,CHURCHILL CRES / MACKAY RD,Marine-Hamilton,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
454,CNV-INT-0426,HAMILTON AVE / W 16TH ST,Marine-Hamilton,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
455,CNV-INT-0427,LARSON RD / W 16TH ST,Mahon,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
456,CNV-INT-0433,BEWICKE AVE / W 16TH ST,Marine-Hamilton,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
457,CNV-INT-0434,BEWICKE AVE / LARSON RD,Mahon,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
458,CNV-INT-0435,LARSON RD / W 17TH ST,Mahon,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
459,CNV-INT-0436,W 17TH ST / WOLFE ST,Mahon,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
460,CNV-INT-0437,FIR ST / WOLFE ST,Mahon,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
461,CNV-INT-0440,HAMILTON AVE / W 17TH ST,Marine-Hamilton,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
462,CNV-INT-0441,CUMBERLAND CRES / HAMILTON AVE,Marine-Hamilton,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
463,CNV-INT-0444,CUMBERLAND CRES / W 19TH ST,Marine-Hamilton,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
464,CNV-INT-0445,LARSON RD / W 19TH ST,Mahon,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
465,CNV-INT-0447,LARSON RD / W 20TH ST,Mahon,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
466,CNV-INT-0449,W 20TH ST / WOLFE ST,Mahon,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
467,CNV-INT-0450,CARSON CRT / W 20TH ST,Mahon,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
468,CNV-INT-0451,LARSON RD / W 20TH ST,Mahon,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
469,CNV-INT-0453,MACKAY AVE / W 19TH ST,Marine-Hamilton,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
470,CNV-INT-0454,HAMILTON AVE / W 19TH ST,Marine-Hamilton,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
471,CNV-INT-0457,NEILSON AVE / W 20TH ST,Marine-Hamilton,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
472,CNV-INT-0458,HAMILTON AVE / W 20TH ST,Marine-Hamilton,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
473,CNV-INT-0460,NEILSON AVE / W 21ST ST,Marine-Hamilton,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
474,CNV-INT-0461,HAMILTON AVE / W 21ST ST,Marine-Hamilton,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
475,CNV-INT-0462,EDGEMONT BLVD / W 21ST ST,Marine-Hamilton,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
476,CNV-INT-0463,EDGEMONT BLVD / WESTMORELAND CRES,Marine-Hamilton,,False,,collision_count,,Derived; see DATA_SOURCES.md for each contributing layer,"ICBC crash counts name-matched to CNV intersections. Intersections without a match are unknown, not zero."
