rank,intersection_id,street_names,neighbourhood,road_classes,road_class_weight,nearest_traffic_volume,traffic_volume_available,signalised,full_signal,road_hierarchy_score,metric,value,source,methodology_note
376,CNV-INT-0457,NEILSON AVE / W 20TH ST,Marine-Hamilton,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
377,CNV-INT-0098,E 9TH ST / RIDGEWAY AVE,Central Lonsdale,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
378,CNV-INT-0120,E 11TH ST / ST. ANDREWS AVE,Central Lonsdale,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
379,CNV-INT-0460,NEILSON AVE / W 21ST ST,Marine-Hamilton,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
380,CNV-INT-0118,E 10TH ST / E 8TH ST,Lower Lonsdale,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
381,CNV-INT-0116,E 12TH ST / MOODY AVE,Grand Boulevard,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
382,CNV-INT-0014,HEYWOOD ST,Moodyville,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
383,CNV-INT-0114,E 11TH ST / RIDGEWAY AVE,Central Lonsdale,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
384,CNV-INT-0467,ALDEN LANE / WESTMORELAND CRES,Marine-Hamilton,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
385,CNV-INT-0113,E 11TH ST / MOODY AVE,Grand Boulevard,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
386,CNV-INT-0028,E 4TH ST / MOODY AVE,Moodyville,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
387,CNV-INT-0382,W 12TH ST / W 8TH ST,Central Lonsdale,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
388,CNV-INT-0179,TEMPE KNOLL DR / WILDING WAY,Tempe,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
389,CNV-INT-0289,MAHON AVE / W 1ST ST,Lower Lonsdale,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
390,CNV-INT-0291,MAHON AVE / W 2ND ST,Lower Lonsdale,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
391,CNV-INT-0236,BRAND ST / MAITLAND AVE,Tempe,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
392,CNV-INT-0235,MAITLAND AVE / TEMPE CRES,Tempe,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
393,CNV-INT-0234,E 26TH ST / RIDGEWAY AVE,Tempe,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
394,CNV-INT-0232,E 25TH ST / RIDGEWAY AVE,Tempe,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
395,CNV-INT-0231,E 24TH ST / RIDGEWAY AVE,Grand Boulevard,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
396,CNV-INT-0230,26TH CRES / E 26TH ST / WILDING WAY,Tempe,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
397,CNV-INT-0058,E 8TH ST / SUTHERLAND AVE,,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
398,CNV-INT-0229,VINEDALE RD / WILDING PL / WILDING WAY,Tempe,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
399,CNV-INT-0300,MAHON AVE / W 4TH ST,Lower Lonsdale,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
400,CNV-INT-0077,E 2ND ST / ST. ANDREWS AVE,Lower Lonsdale,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
401,CNV-INT-0078,E 4TH ST / ST. DAVIDS AVE,Moodyville,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
402,CNV-INT-0224,E 24TH ST / ST. ANDREWS AVE,Central Lonsdale,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
403,CNV-INT-0306,W 12TH ST / W 8TH ST,Central Lonsdale,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
404,CNV-INT-0307,MAHON AVE / W 5TH ST,Squamish Nation (Mission IR 1),local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
405,CNV-INT-0079,E 4TH ST / ST. PATRICKS AVE,Lower Lonsdale,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
406,CNV-INT-0219,E 21ST ST / RIDGEWAY AVE,Grand Boulevard,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
407,CNV-INT-0310,MAHON AVE / W 6TH ST,Lower Lonsdale,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
408,CNV-INT-0311,MAHON AVE / W 6TH ST,Lower Lonsdale,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
409,CNV-INT-0218,E 22ND ST / ST. ANDREWS AVE,Grand Boulevard,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
410,CNV-INT-0217,E 22ND ST / EASTERN AVE,Central Lonsdale,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
411,CNV-INT-0314,FELL AVE / HARBOURSIDE PL,Marine-Hamilton,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
412,CNV-INT-0315,FELL AVE / HARBOUR WAY,Marine-Hamilton,lane / local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
413,CNV-INT-0316,HARBOURSIDE DR / HARBOURSIDE PL,Marine-Hamilton,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
414,CNV-INT-0317,HARBOUR WAY / HARBOURSIDE DR,Marine-Hamilton,lane / local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
415,CNV-INT-0237,E 27TH ST / TEMPE CRES,Tempe,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
416,CNV-INT-0060,E 9TH ST / SUTHERLAND AVE,,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
417,CNV-INT-0180,E 12TH ST / RIDGEWAY AVE,Central Lonsdale,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
418,CNV-INT-0238,MAITLAND AVE / SOMERSET ST,Tempe,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
419,CNV-INT-0262,ST. GEORGES AVE / VICTORY SHIP WAY,Lower Lonsdale,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
420,CNV-INT-0072,E 1ST ST / ST. PATRICKS AVE,Lower Lonsdale,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
421,CNV-INT-0264,VICTORY SHIP WAY / WALLACE MEWS,Lower Lonsdale,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
422,CNV-INT-0265,VICTORY SHIP WAY / WALLACE MEWS,Lower Lonsdale,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
423,CNV-INT-0071,ALDER ST / ST. PATRICKS AVE,Lower Lonsdale,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
424,CNV-INT-0256,E 27TH ST / EASTERN AVE,Tempe,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
425,CNV-INT-0255,E 28TH ST / ST. ANDREWS AVE,Tempe,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
426,CNV-INT-0254,E 27TH ST / ST. GEORGES AVE,Tempe,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
427,CNV-INT-0073,E ESPLANADE / ST. PATRICKS AVE,Lower Lonsdale,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
428,CNV-INT-0074,E 2ND ST / ST. PATRICKS AVE,Lower Lonsdale,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
429,CNV-INT-0068,E 2ND ST / ST. DAVIDS AVE,Moodyville,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
430,CNV-INT-0067,E 1ST ST / E ST. DAVIDS AVE / ST. DAVIDS AVE,Lower Lonsdale,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
431,CNV-INT-0251,E 26TH ST / ST. GEORGES AVE,Tempe,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
432,CNV-INT-0275,CHADWICK CRT / CHESTERFIELD PL,Lower Lonsdale,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
433,CNV-INT-0075,E 1ST ST / ST. ANDREWS AVE,Lower Lonsdale,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
434,CNV-INT-0066,E 1ST ST / E ST. DAVIDS AVE,Lower Lonsdale,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
435,CNV-INT-0065,ALDER ST / E ST. DAVIDS AVE,Lower Lonsdale,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
436,CNV-INT-0249,E 25TH ST / ST. GEORGES AVE,Tempe,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
437,CNV-INT-0247,E 28TH ST / ST. ANDREWS AVE,Tempe,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
438,CNV-INT-0246,E 27TH ST / ST. ANDREWS AVE,Tempe,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
439,CNV-INT-0245,E 26TH ST / ST. ANDREWS AVE,Tempe,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
440,CNV-INT-0244,E 25TH ST / ST. ANDREWS AVE,Tempe,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
441,CNV-INT-0240,26TH CRES / TEMPE KNOLL DR,Tempe,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
442,CNV-INT-0239,WEYMOUTH DR / WILDING WAY,Tempe,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
443,CNV-INT-0286,SEMISCH AVE / W 1ST ST,Lower Lonsdale,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
444,CNV-INT-0319,GOSTICK PL / HARBOURSIDE DR,Marine-Hamilton,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
445,CNV-INT-0320,FORBES AVE / W ESPLANADE,Lower Lonsdale,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
446,CNV-INT-0215,E 21ST ST / EASTERN AVE,Central Lonsdale,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
447,CNV-INT-0322,MISSION RD / W ESPLANADE,Squamish Nation (Mission IR 1),local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
448,CNV-INT-0356,FORBES AVE / W 14TH ST,Mahon,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
449,CNV-INT-0194,E 16TH ST / ST. ANDREWS AVE,Central Lonsdale,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
450,CNV-INT-0041,E 6TH ST / HENDRY AVE,Moodyville,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
451,CNV-INT-0040,CLOVERLEY ST / HENDRY AVE,Moodyville,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
452,CNV-INT-0362,MOSQUITO CREEK LANE / W 14TH ST,Marine-Hamilton,local,0.25,941.0,True,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
453,CNV-INT-0039,KENNARD AVE / SHAVINGTON ST,Moodyville,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
454,CNV-INT-0038,E 5TH ST / HENDRY AVE,Moodyville,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
455,CNV-INT-0365,MOSQUITO CREEK LANE / W 15TH ST,Marine-Hamilton,local,0.25,613.0,True,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
456,CNV-INT-0083,E 4TH ST / ST. ANDREWS AVE,Lower Lonsdale,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
