rank,intersection_id,street_names,neighbourhood,transit_stops_100m,transit_stops_250m,transit_stops_400m,transit_departures_250m,transit_departures_am_peak_250m,transit_score,metric,value,source,methodology_note
347,CNV-INT-0117,E 10TH ST / ST. GEORGES AVE,Central Lonsdale,0,2,9,71.0,6.0,32.74,transit_score,32.74,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
348,CNV-INT-0107,E 9TH ST / ST. ANDREWS AVE,Central Lonsdale,0,2,7,71.0,6.0,32.74,transit_score,32.74,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
349,CNV-INT-0106,E 8TH ST / ST. GEORGES AVE,Central Lonsdale,0,2,8,71.0,6.0,32.74,transit_score,32.74,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
350,CNV-INT-0098,E 9TH ST / RIDGEWAY AVE,Central Lonsdale,0,2,7,71.0,6.0,32.74,transit_score,32.74,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
351,CNV-INT-0097,E 9TH ST / MOODY AVE,Grand Boulevard,0,2,13,71.0,6.0,32.74,transit_score,32.74,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
352,CNV-INT-0005,COTTON RD,Moodyville,0,1,6,95.0,12.0,31.64,transit_score,31.64,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
353,CNV-INT-0325,COPPING ST / GOSTICK PL,Marine-Hamilton,0,2,4,10.0,4.0,30.68,transit_score,30.68,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
354,CNV-INT-0318,FELL AVE / HARBOURSIDE DR,Marine-Hamilton,0,2,3,10.0,4.0,30.68,transit_score,30.68,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
355,CNV-INT-0317,HARBOUR WAY / HARBOURSIDE DR,Marine-Hamilton,0,2,3,10.0,4.0,30.68,transit_score,30.68,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
356,CNV-INT-0315,FELL AVE / HARBOUR WAY,Marine-Hamilton,0,2,3,10.0,4.0,30.68,transit_score,30.68,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
357,CNV-INT-0331,FELL AVE / W 1ST ST / W 2ND ST,Marine-Hamilton,0,2,10,10.0,4.0,30.68,transit_score,30.68,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
358,CNV-INT-0330,AUTOMALL DR,Marine-Hamilton,0,2,3,10.0,4.0,30.68,transit_score,30.68,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
359,CNV-INT-0328,AUTOMALL DR,Marine-Hamilton,0,2,3,10.0,4.0,30.68,transit_score,30.68,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
360,CNV-INT-0327,AUTOMALL DR / FELL AVE,Marine-Hamilton,2,2,3,10.0,4.0,30.68,transit_score,30.68,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
361,CNV-INT-0319,GOSTICK PL / HARBOURSIDE DR,Marine-Hamilton,0,2,2,10.0,4.0,30.68,transit_score,30.68,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
362,CNV-INT-0459,FELL AVE / W 21ST ST,Marine-Hamilton,0,1,6,48.0,7.0,29.67,transit_score,29.67,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
363,CNV-INT-0439,FELL AVE / W 17TH ST,Marine-Hamilton,0,1,7,48.0,7.0,29.67,transit_score,29.67,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
364,CNV-INT-0430,FELL AVE / TOBRUCK AVE,Marine-Hamilton,0,1,7,48.0,7.0,29.67,transit_score,29.67,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
365,CNV-INT-0235,MAITLAND AVE / TEMPE CRES,Tempe,0,1,5,57.0,4.0,29.51,transit_score,29.51,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
366,CNV-INT-0015,E 4TH ST / GLADSTONE AVE,Moodyville,0,1,6,37.0,4.0,29.03,transit_score,29.03,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
367,CNV-INT-0314,FELL AVE / HARBOURSIDE PL,Marine-Hamilton,0,1,3,5.0,4.0,27.54,transit_score,27.54,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
368,CNV-INT-0449,W 20TH ST / WOLFE ST,Mahon,0,1,8,1.0,1.0,26.21,transit_score,26.21,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
369,CNV-INT-0323,BEWICKE AVE / COPPING ST,Marine-Hamilton,0,1,7,5.0,0.0,25.32,transit_score,25.32,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
370,CNV-INT-0411,JONES AVE / W 21ST ST,Mahon,1,1,1,2.0,0.0,24.72,transit_score,24.72,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
371,CNV-INT-0415,JONES AVE / LARSON CRES / W 23RD ST,Mahon,0,1,1,2.0,0.0,24.72,transit_score,24.72,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
372,CNV-INT-0417,JONES AVE,Mahon,0,1,1,2.0,0.0,24.72,transit_score,24.72,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
373,CNV-INT-0418,LARSON CRES / LARSON RD,Mahon,0,1,4,2.0,0.0,24.72,transit_score,24.72,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
374,CNV-INT-0413,JONES AVE / W 22ND ST,Mahon,1,1,1,2.0,0.0,24.72,transit_score,24.72,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
375,CNV-INT-0404,MAHON AVE / W 21ST ST,Mahon,0,1,1,2.0,0.0,24.72,transit_score,24.72,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
376,CNV-INT-0403,JONES AVE / W 20TH ST,Mahon,0,1,1,2.0,0.0,24.72,transit_score,24.72,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
377,CNV-INT-0401,JONES AVE / W 19TH ST,Mahon,0,1,1,2.0,0.0,24.72,transit_score,24.72,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
378,CNV-INT-0494,LARSON RD / W 26TH ST,Westview,0,0,6,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
379,CNV-INT-0240,26TH CRES / TEMPE KNOLL DR,Tempe,0,0,2,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
380,CNV-INT-0444,CUMBERLAND CRES / W 19TH ST,Marine-Hamilton,0,0,4,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
381,CNV-INT-0493,LARSON RD / W 25TH ST,Westview,0,0,5,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
382,CNV-INT-0491,UPPER LEVELS HWY,Westview,0,0,3,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
383,CNV-INT-0443,FELL AVE / W 19TH ST,Marine-Hamilton,0,0,7,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
384,CNV-INT-0218,E 22ND ST / ST. ANDREWS AVE,Grand Boulevard,0,0,0,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
385,CNV-INT-0476,MAHON AVE / W 26TH ST,Westview,0,0,3,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
386,CNV-INT-0495,LARSON RD / W 27TH ST,Westview,0,0,9,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
387,CNV-INT-0219,E 21ST ST / RIDGEWAY AVE,Grand Boulevard,0,0,0,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
388,CNV-INT-0205,E 18TH ST / ST. ANDREWS AVE,Central Lonsdale,0,0,3,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
389,CNV-INT-0013,E 3RD ST / HEYWOOD ST,Moodyville,0,0,0,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
390,CNV-INT-0007,COTTON RD / E 3RD ST / LOW LEVEL RD,Moodyville,0,0,3,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
391,CNV-INT-0006,LOW LEVEL RD,Moodyville,0,0,0,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
392,CNV-INT-0244,E 25TH ST / ST. ANDREWS AVE,Tempe,0,0,2,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
393,CNV-INT-0214,E 21ST ST / ST. ANDREWS AVE,Central Lonsdale,0,0,0,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
394,CNV-INT-0245,E 26TH ST / ST. ANDREWS AVE,Tempe,0,0,4,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
395,CNV-INT-0211,E 20TH ST / ST. ANDREWS AVE,Central Lonsdale,0,0,0,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
396,CNV-INT-0014,HEYWOOD ST,Moodyville,0,0,0,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
397,CNV-INT-0012,E 3RD ST / HEYWOOD ST,Moodyville,0,0,0,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
398,CNV-INT-0220,E 23RD ST / ST. ANDREWS AVE,Grand Boulevard,0,0,0,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
399,CNV-INT-0229,VINEDALE RD / WILDING PL / WILDING WAY,Tempe,0,0,5,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
400,CNV-INT-0223,E 24TH ST / ST. GEORGES AVE,Central Lonsdale,0,0,4,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
401,CNV-INT-0478,JONES AVE / W 26TH ST,Westview,0,0,3,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
402,CNV-INT-0475,JONES AVE / W 25TH ST,Westview,0,0,0,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
403,CNV-INT-0474,MAHON AVE / W 25TH ST,Westview,0,0,0,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
404,CNV-INT-0473,CHESTERFIELD AVE / W 25TH ST,Westview,0,0,5,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
405,CNV-INT-0471,UPPER LEVELS HWY / UPPER LEVELS RAMP,Westview,0,0,0,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
406,CNV-INT-0479,MAHON AVE / W 27TH ST,Westview,0,0,5,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
407,CNV-INT-0470,CHESTERFIELD AVE / W 24TH ST,Central Lonsdale,0,0,4,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
408,CNV-INT-0469,ALDEN LANE / W 23RD ST,,0,0,2,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
409,CNV-INT-0227,UPPER LEVELS HWY / UPPER LEVELS RAMP,Grand Boulevard,0,0,0,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
410,CNV-INT-0010,E 3RD ST,Moodyville,0,0,0,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
411,CNV-INT-0231,E 24TH ST / RIDGEWAY AVE,Grand Boulevard,0,0,0,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
412,CNV-INT-0467,ALDEN LANE / WESTMORELAND CRES,Marine-Hamilton,0,0,5,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
413,CNV-INT-0232,E 25TH ST / RIDGEWAY AVE,Tempe,0,0,1,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
414,CNV-INT-0011,E 3RD ST / KENNARD AVE,Moodyville,0,0,0,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
415,CNV-INT-0233,TEMPE GLEN DR / TEMPE KNOLL DR,Tempe,0,0,2,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
416,CNV-INT-0463,EDGEMONT BLVD / WESTMORELAND CRES,Marine-Hamilton,0,0,1,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
417,CNV-INT-0462,EDGEMONT BLVD / W 21ST ST,Marine-Hamilton,0,0,4,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
418,CNV-INT-0461,HAMILTON AVE / W 21ST ST,Marine-Hamilton,0,0,5,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
419,CNV-INT-0460,NEILSON AVE / W 21ST ST,Marine-Hamilton,0,0,0,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
420,CNV-INT-0225,E UPPER LEVELS HWY / ST. GEORGES AVE / UPPER LEVELS RAMP,Central Lonsdale,0,0,5,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
421,CNV-INT-0009,COTTON RD / E 3RD ST,Moodyville,0,0,5,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
422,CNV-INT-0008,COTTON RD / E 3RD ST / LOW LEVEL RD,Moodyville,0,0,0,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
423,CNV-INT-0457,NEILSON AVE / W 20TH ST,Marine-Hamilton,0,0,2,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
424,CNV-INT-0456,FELL AVE / W 20TH ST,Marine-Hamilton,0,0,6,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
425,CNV-INT-0455,NEILSON AVE / W 19TH ST,Marine-Hamilton,0,0,3,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
426,CNV-INT-0485,JONES AVE / W 27TH ST,Westview,0,0,6,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
427,CNV-INT-0234,E 26TH ST / RIDGEWAY AVE,Tempe,0,0,4,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
428,CNV-INT-0224,E 24TH ST / ST. ANDREWS AVE,Central Lonsdale,0,0,0,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
429,CNV-INT-0452,LARSON RD / W 21ST ST,Mahon,0,0,7,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
430,CNV-INT-0230,26TH CRES / E 26TH ST / WILDING WAY,Tempe,0,0,6,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
431,CNV-INT-0309,CHESTERFIELD AVE / W KEITH RD,Lower Lonsdale,0,0,6,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
432,CNV-INT-0017,E 4TH ST / KENNARD AVE,Moodyville,0,0,0,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
433,CNV-INT-0018,E 4TH ST / HEYWOOD ST,Moodyville,0,0,0,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
434,CNV-INT-0295,CHESTERFIELD AVE / W 6TH ST,Lower Lonsdale,0,0,12,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
435,CNV-INT-0294,CHESTERFIELD AVE / W 6TH ST,Lower Lonsdale,0,0,9,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
436,CNV-INT-0140,E 16TH ST / RUFUS AVE,Grand Boulevard,0,0,0,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
437,CNV-INT-0141,E 16TH ST / WILLIAM AVE,Grand Boulevard,0,0,0,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
438,CNV-INT-0142,E 17TH ST / RUFUS AVE,Grand Boulevard,0,0,0,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
439,CNV-INT-0143,E 17TH ST / WILLIAM AVE,Grand Boulevard,0,0,0,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
440,CNV-INT-0144,UPPER LEVELS HWY / UPPER LEVELS RAMP,Grand Boulevard,0,0,3,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
441,CNV-INT-0153,CEDAR VILLAGE CRES / RUFUS DR,Cedar Village,0,0,0,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
442,CNV-INT-0154,E 18TH ST / WILLIAM AVE,Grand Boulevard,0,0,0,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
443,CNV-INT-0155,CEDAR VILLAGE CL / CEDAR VILLAGE CRES,Cedar Village,0,0,3,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
444,CNV-INT-0156,CASANO DR / RUFUS DR,Cedar Village,0,0,0,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
445,CNV-INT-0157,E 18TH ST / MOODY AVE,Grand Boulevard,0,0,7,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
446,CNV-INT-0371,FORBES AVE / W 16TH ST,Mahon,0,0,7,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
447,CNV-INT-0158,E 18TH ST / RIDGEWAY AVE,Grand Boulevard,0,0,4,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
448,CNV-INT-0159,E 19TH ST / GRAND BLVD / MOODY AVE,Grand Boulevard,0,0,4,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
449,CNV-INT-0352,MACKAY RD / W 3RD ST,Marine-Hamilton,0,0,2,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
450,CNV-INT-0351,HANES AVE / W 3RD ST,Marine-Hamilton,0,0,5,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
451,CNV-INT-0129,E 15TH ST / WILLIAM AVE,Grand Boulevard,0,0,0,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
452,CNV-INT-0108,E 10TH ST / RIDGEWAY AVE,Central Lonsdale,0,0,4,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
453,CNV-INT-0114,E 11TH ST / RIDGEWAY AVE,Central Lonsdale,0,0,0,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
454,CNV-INT-0113,E 11TH ST / MOODY AVE,Grand Boulevard,0,0,6,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
455,CNV-INT-0116,E 12TH ST / MOODY AVE,Grand Boulevard,0,0,7,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
456,CNV-INT-0111,E 10TH ST / MOODY AVE,Grand Boulevard,0,0,7,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
457,CNV-INT-0109,E 10TH ST / ST. ANDREWS AVE,Central Lonsdale,0,0,6,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
458,CNV-INT-0332,DONAGHY AVE / W 1ST ST,Marine-Hamilton,0,0,5,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
459,CNV-INT-0120,E 11TH ST / ST. ANDREWS AVE,Central Lonsdale,0,0,2,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
460,CNV-INT-0128,E 15TH ST / RUFUS AVE,Grand Boulevard,0,0,0,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
461,CNV-INT-0122,E 12TH ST / ST. GEORGES AVE,Central Lonsdale,0,0,9,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
462,CNV-INT-0123,E 12TH ST / ST. ANDREWS AVE,Central Lonsdale,0,0,3,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
463,CNV-INT-0125,E 14TH ST / WILLIAM AVE,,0,0,0,0.0,0.0,12.76,transit_score,12.76,Derived; see DATA_SOURCES.md for each contributing layer,Scheduled weekday departures from the TransLink GTFS feed within 250 m.
