rank,intersection_id,street_names,neighbourhood,road_hierarchy_score,transit_score,pedestrian_proxy_score,parking_access_score,intersection_prominence_score,public_space_composite,components_available,composite_rank,safety_score,collision_count,collision_data_available,nearest_traffic_volume,traffic_volume_available,metric,value,source,methodology_note
374,CNV-INT-0060,E 9TH ST / SUTHERLAND AVE,,22.07,74.22,29.45,29.03,37.77,38.51,5,374.0,88.93,1.0,True,,False,public_space_composite,38.51,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
375,CNV-INT-0006,LOW LEVEL RD,Moodyville,87.48,12.76,24.25,29.03,38.69,38.44,5,375.0,,,False,,False,public_space_composite,38.44,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
376,CNV-INT-0340,DELBRUCK AVE / W 1ST ST,Squamish Nation (Mission IR 1),22.07,61.77,40.52,29.03,37.77,38.23,5,376.0,,,False,956.0,True,public_space_composite,38.23,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
377,CNV-INT-0152,E 19TH ST / SUTHERLAND AVE,Grand Boulevard,22.07,66.6,35.0,29.03,37.77,38.09,5,377.0,63.36,3.0,True,,False,public_space_composite,38.09,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
378,CNV-INT-0233,TEMPE GLEN DR / TEMPE KNOLL DR,Tempe,68.69,12.76,23.47,29.03,56.34,38.06,5,378.0,,,False,,False,public_space_composite,38.06,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
379,CNV-INT-0002,LOW LEVEL RD,Moodyville,87.48,12.76,11.84,29.03,48.69,37.96,5,379.0,,,False,,False,public_space_composite,37.96,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
380,CNV-INT-0224,E 24TH ST / ST. ANDREWS AVE,Central Lonsdale,22.07,12.76,41.61,56.63,56.34,37.88,5,380.0,,,False,,False,public_space_composite,37.88,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
381,CNV-INT-0144,UPPER LEVELS HWY / UPPER LEVELS RAMP,Grand Boulevard,99.4,12.76,10.13,29.03,37.77,37.82,5,381.0,,,False,,False,public_space_composite,37.82,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
382,CNV-INT-0416,MAHON AVE / W 24TH ST,Mahon,22.07,12.76,34.15,63.26,56.34,37.72,5,382.0,,,False,,False,public_space_composite,37.72,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
383,CNV-INT-0170,E 21ST ST / QUEENSBURY AVE,Grand Boulevard,22.07,53.87,26.55,29.03,56.34,37.57,5,383.0,,,False,,False,public_space_composite,37.57,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
384,CNV-INT-0097,E 9TH ST / MOODY AVE,Grand Boulevard,22.07,32.74,47.64,29.03,56.34,37.56,5,384.0,,,False,,False,public_space_composite,37.56,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
385,CNV-INT-0451,LARSON RD / W 20TH ST,Mahon,52.09,38.55,30.22,29.03,37.77,37.53,5,385.0,,,False,207.0,True,public_space_composite,37.53,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
386,CNV-INT-0447,LARSON RD / W 20TH ST,Mahon,52.09,38.55,29.74,29.03,37.77,37.44,5,386.0,,,False,196.0,True,public_space_composite,37.44,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
387,CNV-INT-0180,E 12TH ST / RIDGEWAY AVE,Central Lonsdale,22.07,12.76,41.53,54.48,56.34,37.44,5,386.0,56.3,4.0,True,,False,public_space_composite,37.44,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
388,CNV-INT-0043,CLOVERLEY ST / KENNARD AVE,Moodyville,22.07,70.21,27.93,29.03,37.77,37.4,5,388.0,88.93,1.0,True,,False,public_space_composite,37.4,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
389,CNV-INT-0436,W 17TH ST / WOLFE ST,Mahon,22.07,49.06,32.54,56.11,27.15,37.39,5,389.0,,,False,,False,public_space_composite,37.39,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
390,CNV-INT-0402,MAHON AVE / W 20TH ST,Mahon,22.07,12.76,39.06,75.29,37.77,37.39,5,389.0,,,False,,False,public_space_composite,37.39,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
391,CNV-INT-0262,ST. GEORGES AVE / VICTORY SHIP WAY,Lower Lonsdale,22.07,12.76,57.6,56.39,37.77,37.32,5,391.0,,,False,,False,public_space_composite,37.32,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
392,CNV-INT-0488,W 23RD ST / W 24TH CL,Mahon,22.07,44.56,42.1,29.03,47.77,37.11,5,392.0,,,False,801.0,True,public_space_composite,37.11,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
393,CNV-INT-0067,E 1ST ST / E ST. DAVIDS AVE / ST. DAVIDS AVE,Lower Lonsdale,22.07,12.76,38.54,64.66,47.39,37.08,5,393.0,,,False,,False,public_space_composite,37.08,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
394,CNV-INT-0039,KENNARD AVE / SHAVINGTON ST,Moodyville,22.07,62.67,33.38,29.03,37.77,36.98,5,394.0,88.93,1.0,True,,False,public_space_composite,36.98,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
395,CNV-INT-0487,JONES AVE / W 28TH ST,Westview,22.07,46.03,31.28,29.03,56.34,36.95,5,395.0,63.36,3.0,True,,False,public_space_composite,36.95,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
396,CNV-INT-0252,E 26TH ST / ST. GEORGES AVE,Tempe,22.07,39.41,56.26,29.03,37.77,36.91,5,396.0,,,False,,False,public_space_composite,36.91,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
397,CNV-INT-0500,W 28TH ST,Westview,22.07,66.14,38.16,29.03,28.63,36.81,5,397.0,,,False,,False,public_space_composite,36.81,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
398,CNV-INT-0251,E 26TH ST / ST. GEORGES AVE,Tempe,22.07,39.41,55.66,29.03,37.77,36.79,5,398.0,72.33,2.0,True,,False,public_space_composite,36.79,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
399,CNV-INT-0420,JONES AVE / W 24TH ST,Mahon,22.07,12.76,31.34,61.41,56.34,36.78,5,399.0,,,False,,False,public_space_composite,36.78,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
400,CNV-INT-0249,E 25TH ST / ST. GEORGES AVE,Tempe,22.07,12.76,53.78,56.66,37.77,36.61,5,400.0,72.33,2.0,True,,False,public_space_composite,36.61,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
401,CNV-INT-0470,CHESTERFIELD AVE / W 24TH ST,Central Lonsdale,22.07,12.76,47.93,60.13,37.77,36.13,5,401.0,,,False,,False,public_space_composite,36.13,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
402,CNV-INT-0020,E 4TH ST / SUTHERLAND AVE,Moodyville,22.07,37.52,25.7,57.56,37.77,36.12,5,402.0,,,False,,False,public_space_composite,36.12,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
403,CNV-INT-0338,DELBRUCK AVE / W ESPLANADE,Squamish Nation (Mission IR 1),22.07,54.56,36.49,29.03,37.77,35.98,5,403.0,,,False,306.0,True,public_space_composite,35.98,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
404,CNV-INT-0352,MACKAY RD / W 3RD ST,Marine-Hamilton,68.69,12.76,29.29,29.03,37.77,35.51,5,404.0,31.3,12.0,True,,False,public_space_composite,35.51,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
405,CNV-INT-0486,MAHON AVE / W 28TH ST,Westview,22.07,38.19,31.94,29.03,56.34,35.51,5,404.0,,,False,,False,public_space_composite,35.51,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
406,CNV-INT-0169,E 20TH ST / RIDGEWAY AVE,Grand Boulevard,22.07,12.76,32.02,52.52,56.34,35.14,5,406.0,88.93,1.0,True,,False,public_space_composite,35.14,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
407,CNV-INT-0246,E 27TH ST / ST. ANDREWS AVE,Tempe,22.07,36.9,31.0,29.03,56.34,35.07,5,407.0,88.93,1.0,True,,False,public_space_composite,35.07,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
408,CNV-INT-0255,E 28TH ST / ST. ANDREWS AVE,Tempe,22.07,54.17,32.16,29.03,37.77,35.04,5,408.0,,,False,,False,public_space_composite,35.04,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
409,CNV-INT-0322,MISSION RD / W ESPLANADE,Squamish Nation (Mission IR 1),22.07,46.01,39.96,29.03,37.77,34.97,5,409.0,,,False,,False,public_space_composite,34.97,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
410,CNV-INT-0162,E 20TH ST / QUEENSBURY AVE,Grand Boulevard,22.07,54.88,28.74,29.03,37.77,34.5,5,410.0,,,False,,False,public_space_composite,34.5,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
411,CNV-INT-0477,CHESTERFIELD AVE / W 26TH ST,Westview,22.07,39.41,41.99,29.03,37.77,34.05,5,411.0,,,False,,False,public_space_composite,34.05,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
412,CNV-INT-0174,E 22ND ST / QUEENSBURY AVE,Grand Boulevard,22.07,39.89,22.63,29.03,56.34,33.99,5,412.0,,,False,,False,public_space_composite,33.99,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
413,CNV-INT-0499,LARSON RD / W 28TH ST,Westview,22.07,33.01,28.8,29.03,56.34,33.85,5,413.0,50.38,5.0,True,,False,public_space_composite,33.85,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
414,CNV-INT-0473,CHESTERFIELD AVE / W 25TH ST,Westview,22.07,12.76,42.71,53.79,37.77,33.82,5,414.0,,,False,,False,public_space_composite,33.82,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
415,CNV-INT-0236,BRAND ST / MAITLAND AVE,Tempe,22.07,36.9,23.82,29.03,56.34,33.63,5,415.0,,,False,,False,public_space_composite,33.63,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
416,CNV-INT-0474,MAHON AVE / W 25TH ST,Westview,22.07,12.76,36.18,59.34,37.77,33.62,5,416.0,,,False,,False,public_space_composite,33.62,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
417,CNV-INT-0459,FELL AVE / W 21ST ST,Marine-Hamilton,52.09,29.67,19.28,29.03,37.77,33.57,5,417.0,63.36,3.0,True,,False,public_space_composite,33.57,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
418,CNV-INT-0244,E 25TH ST / ST. ANDREWS AVE,Tempe,22.07,12.76,37.17,57.92,37.77,33.54,5,418.0,,,False,,False,public_space_composite,33.54,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
419,CNV-INT-0066,E 1ST ST / E ST. DAVIDS AVE,Lower Lonsdale,22.07,12.76,33.0,60.95,37.77,33.31,5,419.0,,,False,,False,public_space_composite,33.31,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
420,CNV-INT-0247,E 28TH ST / ST. ANDREWS AVE,Tempe,22.07,46.24,31.27,29.03,37.77,33.28,5,420.0,,,False,,False,public_space_composite,33.28,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
421,CNV-INT-0178,E 22ND ST / SUTHERLAND AVE,Grand Boulevard,22.07,53.87,23.21,29.03,37.77,33.19,5,421.0,,,False,,False,public_space_composite,33.19,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
422,CNV-INT-0475,JONES AVE / W 25TH ST,Westview,22.07,12.76,33.31,58.64,37.77,32.91,5,422.0,,,False,,False,public_space_composite,32.91,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
423,CNV-INT-0071,ALDER ST / ST. PATRICKS AVE,Lower Lonsdale,22.07,12.76,46.96,44.06,37.77,32.72,5,423.0,,,False,,False,public_space_composite,32.72,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
424,CNV-INT-0041,E 6TH ST / HENDRY AVE,Moodyville,22.07,43.97,30.31,29.03,37.77,32.63,5,424.0,,,False,,False,public_space_composite,32.63,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
425,CNV-INT-0158,E 18TH ST / RIDGEWAY AVE,Grand Boulevard,22.07,12.76,35.03,36.17,56.34,32.47,5,425.0,72.33,2.0,True,,False,public_space_composite,32.47,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
426,CNV-INT-0237,E 27TH ST / TEMPE CRES,Tempe,22.07,46.24,26.93,29.03,37.77,32.41,5,426.0,88.93,1.0,True,,False,public_space_composite,32.41,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
427,CNV-INT-0316,HARBOURSIDE DR / HARBOURSIDE PL,Marine-Hamilton,22.07,35.1,37.03,29.03,37.77,32.2,5,427.0,56.3,4.0,True,,False,public_space_composite,32.2,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
428,CNV-INT-0111,E 10TH ST / MOODY AVE,Grand Boulevard,22.07,12.76,40.47,29.03,56.34,32.13,5,428.0,72.33,2.0,True,,False,public_space_composite,32.13,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
429,CNV-INT-0501,LARSON RD / W 29TH ST,Westview,22.07,46.03,25.2,29.03,37.77,32.02,5,429.0,,,False,,False,public_space_composite,32.02,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
430,CNV-INT-0172,E 23RD ST / GRAND BLVD,Grand Boulevard,68.69,12.76,21.99,29.03,27.15,31.92,5,430.0,72.33,2.0,True,,False,public_space_composite,31.92,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
431,CNV-INT-0116,E 12TH ST / MOODY AVE,Grand Boulevard,22.07,12.76,39.24,29.03,56.34,31.89,5,431.0,,,False,,False,public_space_composite,31.89,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
432,CNV-INT-0113,E 11TH ST / MOODY AVE,Grand Boulevard,22.07,12.76,38.42,29.03,56.34,31.72,5,432.0,,,False,,False,public_space_composite,31.72,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
433,CNV-INT-0461,HAMILTON AVE / W 21ST ST,Marine-Hamilton,68.69,12.76,20.64,29.03,27.15,31.65,5,433.0,,,False,,False,public_space_composite,31.65,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
434,CNV-INT-0238,MAITLAND AVE / SOMERSET ST,Tempe,22.07,46.24,23.14,29.03,37.77,31.65,5,433.0,,,False,,False,public_space_composite,31.65,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
435,CNV-INT-0443,FELL AVE / W 19TH ST,Marine-Hamilton,52.09,12.76,26.22,29.03,37.77,31.57,5,435.0,88.93,1.0,True,,False,public_space_composite,31.57,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
436,CNV-INT-0317,HARBOUR WAY / HARBOURSIDE DR,Marine-Hamilton,22.07,30.68,38.11,29.03,37.77,31.53,5,436.0,,,False,,False,public_space_composite,31.53,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
437,CNV-INT-0476,MAHON AVE / W 26TH ST,Westview,22.07,12.76,37.19,29.03,56.34,31.48,5,437.0,,,False,,False,public_space_composite,31.48,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
438,CNV-INT-0497,,Westview,0.2,62.79,40.5,29.03,24.33,31.37,5,438.0,,,False,,False,public_space_composite,31.37,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
439,CNV-INT-0315,FELL AVE / HARBOUR WAY,Marine-Hamilton,22.07,30.68,36.85,29.03,37.77,31.28,5,439.0,,,False,,False,public_space_composite,31.28,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
440,CNV-INT-0450,CARSON CRT / W 20TH ST,Mahon,22.07,38.55,28.73,29.03,37.77,31.23,5,440.0,,,False,257.0,True,public_space_composite,31.23,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
441,CNV-INT-0329,AUTOMALL DR,Marine-Hamilton,22.07,35.1,40.45,29.03,28.63,31.06,5,441.0,,,False,,False,public_space_composite,31.06,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
442,CNV-INT-0479,MAHON AVE / W 27TH ST,Westview,22.07,12.76,34.61,29.03,56.34,30.96,5,442.0,,,False,,False,public_space_composite,30.96,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
